eps1,eps2,beta0,branch
0.40377992533491813,1.1345010628566967,420.0,forward
0.3862617807888663,1.0030303313140938,420.0,forward
0.3489181065001411,0.8761314017263463,420.0,forward
0.2979652693442091,0.7666712640802847,420.0,forward
0.24056836632786902,0.6715989392600524,420.0,forward
0.191106114449307,0.600584746620977,420.0,forward
0.15559837992061262,0.5532516194048164,420.0,forward
0.1303865828222112,0.5209558131818807,420.0,forward
0.11256817751941421,0.4986598595476759,420.0,forward
0.1,0.4831573880044061,420.0,forward
0.08739771087536752,0.4677927407075789,420.0,backward
0.06941935763192732,0.44613497225997056,420.0,backward
0.04374259681022485,0.41568486369880625,420.0,backward
0.007047356252778989,0.37299769617236017,420.0,backward
0.0,0.36489647119726437,420.0,backward
NaN,NaN,NaN,
0.2979757088293302,2.8824192019098023,440.0,forward
0.3041428525926268,2.7546468771041925,440.0,forward
0.3106095614271606,2.629578195981614,440.0,forward
0.3173878728808229,2.507210794813755,440.0,forward
0.32448775259701035,2.3875105562070797,440.0,forward
0.33191552225399523,2.270406644040058,440.0,forward
0.3396713053700818,2.1557853419909656,440.0,forward
0.3477448197029584,2.0434818308808866,440.0,forward
0.356108313862982,1.9332684630382941,440.0,forward
0.3647041103195894,1.824841141138857,440.0,forward
0.3663345228353112,1.8046724336766042,440.0,forward
0.37505959624643065,1.6978046392911565,440.0,forward
0.38365693082584845,1.5916011657668472,440.0,forward
0.39171507255487065,1.4851985753092696,440.0,forward
0.39845448348559787,1.377308304197547,440.0,forward
0.4023274426259927,1.2658550780135984,440.0,forward
0.40003689233010437,1.1472177213204553,440.0,forward
0.3846550329631122,1.0182752435840188,440.0,forward
0.3497607929346286,0.8908088474989235,440.0,forward
0.30019346778828254,0.7795991056805699,440.0,forward
0.24345556943152963,0.6832210392048573,440.0,forward
0.19296511288062618,0.6096753104296366,440.0,forward
0.1566308787302634,0.5608225795225044,440.0,forward
0.13080674424274336,0.5275467389656895,440.0,forward
0.11254673440220685,0.5045957520834998,440.0,forward
0.1,0.4890650732072605,440.0,forward
0.08741911658181166,0.47366809790172537,440.0,backward
0.06898564528644129,0.4513953271794131,440.0,backward
0.042652709853475385,0.4200978078149583,440.0,backward
0.005010477769841426,0.37624969141845294,440.0,backward
0.0,0.3704816553150916,440.0,backward
NaN,NaN,NaN,
0.29478815573474343,2.887386395872422,460.0,forward
0.3008485056489037,2.761131501665347,460.0,forward
0.3071960837075079,2.637541171737134,460.0,forward
0.31384206029873335,2.516606211950921,460.0,forward
0.3207956627615441,2.398287694031213,460.0,forward
0.32806273275586706,2.2825125866235125,460.0,forward
0.3356434022489024,2.1691682999733897,460.0,forward
0.3435283009061879,2.0580953782466533,460.0,forward
0.351692254906912,1.949077083068849,460.0,forward
0.36008328690216396,1.8418275665761596,460.0,forward
0.363271178123297,1.8019842367729684,460.0,forward
0.3718023589344278,1.6964995706103496,460.0,forward
0.3801898114698039,1.5916238803009701,460.0,forward
0.38803198752881335,1.486522666738814,460.0,forward
0.3945758379881868,1.3799602538478954,460.0,forward
0.39834306046231893,1.269970078941024,460.0,forward
0.3962299836527065,1.153166070554739,460.0,forward
0.3817242445588601,1.0262316996681737,460.0,forward
0.3481249366524095,0.8991822796593189,460.0,forward
0.2993915258972104,0.7873071629099418,460.0,forward
