eps1,eps2,beta0
0.274164899320542,2.98580949926333,500.0
0.27750840360261103,2.930932929059556,500.0
0.2807895026214664,2.879917487377148,500.0
0.28397295413062557,2.832981300919511,500.0
0.28703227507019236,2.790147822541973,500.0
0.2899511418270945,2.7512720056693465,500.0
0.29272254213285315,2.7160909080814117,500.0
0.2953466954939743,2.6842772821947154,500.0
0.2978287263260238,2.65548280028677,500.0
0.3001766653496998,2.629366975078408,500.0
0.3023999705697431,2.6056134933964317,500.0
0.3045085394170438,2.5839375571968968,500.0
0.3065121026854443,2.5640876239425507,500.0
0.3084198849145814,2.545844049789822,500.0
0.3102404379752299,2.529016253652752,500.0
0.311981581175118,2.513439355547055,500.0
0.3136504034435746,2.4989708059939395,500.0
0.3152532993206525,2.48548725898844,500.0
0.31679602140466334,2.4728817906251606,500.0
0.3182837389675641,2.461061484923562,500.0
0.3197210968718568,2.4499453684851016,500.0
0.3211122716404806,2.4394626583202528,500.0
0.3224610231478306,2.4295512820732905,500.0
0.32377074135942974,2.42015663070679,500.0
0.3250444880766742,2.411230507382538,500.0
0.3262850339336909,2.4027302408369984,500.0
0.32749489103021223,2.3946179362067475,500.0
0.3286763416362182,2.3868598405505916,500.0
0.3298314634080041,2.3794258040852823,500.0
0.33096215153037367,2.3722888213907285,500.0
0.33207013816804837,2.3654246395305063,500.0
0.33315700956663435,2.358811422304564,500.0
0.33422422110794225,2.3524294616876658,500.0
0.3352731105804438,2.3462609290748646,500.0
0.336304909899103,2.3402896601693812,500.0
0.33732075547309426,2.3345009684106754,500.0
0.3383216973932561,2.3288814826873847,500.0
0.33930870759209825,2.32341900575413,500.0
0.3402826871018083,2.3181023903857834,500.0
0.34124447252506096,2.312921430740077,500.0
0.3421948418147059,2.307866766813838,500.0
0.3431345194441536,2.3029298002114356,500.0
0.34406418104461933,2.2981026196867207,500.0
0.34498445756852575,2.2933779351862853,500.0
0.3458959390366266,2.288749019276778,500.0
0.3467991779158416,2.284209655017679,500.0
0.34769469216883037,2.279754089474357,500.0
0.34858296801234406,2.2753769921728226,500.0
0.3494644624165709,2.271073417895119,500.0
0.35033960537354014,2.266838773297039,500.0
0.35120880195721677,2.2626687869093955,500.0
0.3520724342009886,2.2585594821122044,500.0
0.35293086280743924,2.2545071527641998,500.0
0.3537844286483385,2.2505083400271237,500.0
0.35463345445879396,2.246559816937341,500.0
0.35547824571194975,2.2426585637307563,500.0
0.35631909212763546,2.238801755742841,500.0
0.35715626868956635,2.2349867474092173,500.0
0.35799003665423357,2.231211058734575,500.0
0.35882064448179707,2.2274723628613455,500.0
0.35964832869254604,2.223768474796644,500.0
0.36047331465638754,2.2200973410568494,500.0
0.3612958173262806,2.2164570301786233,500.0
0.36211604190811686,2.2128457240909434,500.0
0.36293418448861586,2.2092617101135503,500.0
0.3637504326119676,2.205703373678139,500.0
0.36456496581840875,2.202169191560202,500.0
0.36537795613999563,2.1986577257258837,500.0
0.36618956856548757,2.195167617600342,500.0
0.3669999614717276,2.191697582784612,500.0
0.36780928702156285,2.188246406231654,500.0
0.36861769154262336,2.1848129376963716,500.0
0.36942531587210564,2.1813960876057426,500.0
0.37023229568372273,2.1779948231980835,500.0
0.37103876166643046,2.1746081666684707,500.0
0.3718448402594348,2.1712351855496483,500.0
0.37193928309936186,2.170840765883058,500.0
0.3727450729024212,2.167482021331734,500.0
0.37355072862000194,2.1641351360599317,500.0
0.37435636387693627,2.160799317166549,500.0
0.37516208871994844,2.1574738102830655,500.0
0.3759680098253981,2.1541578972640476,500.0
0.37677423069239013,2.1508508940482822,500.0
0.37758085182270307,2.1475521486712323,500.0
0.3783879708959325,2.1442610393774855,500.0
0.37919568292749245,2.140976972895467,500.0
0.3800040804244736,2.137699382782612,500.0
0.38081325352770207,2.1344277279138013,500.0
0.38162329014878266,2.1311614910424694,500.0
0.3824342761008032,2.1279001774474526,500.0
0.383246295217846,2.1246433136891487,500.0
0.38405942947291566,2.1213904464161946,500.0
0.384873759087438,2.1181411412537017,500.0
0.38568936263538556,2.114894981762998,500.0
0.3865063171442743,2.111651568450255,500.0
0.38732469818629217,2.1084105178571906,500.0
0.38814457997266766,2.1051714616685957,500.0
0.388966035436704,2.1019340459055904,500.0
0.38978913631611173,2.0986979301489415,500.0
0.3906139532315696,2.095462786806465,500.0
0.391440555763078,2.0922283004169175,500.0
0.3922690125188621,2.0889941670100756,500.0
