tilde_eps,beta0,sigma,branch
0.3471650529572698,881.8085199417316,0.0,forward
0.34752389810011164,882.5156252584057,0.0,forward
0.3478829544242722,883.2227305769917,0.0,forward
0.34824222184072934,883.9298358974851,0.0,forward
0.3486017002606445,884.6369412198815,0.0,forward
0.34896138959549633,885.3440465441765,0.0,forward
0.34932128975710636,886.0511518703659,0.0,forward
0.34968140065754255,886.7582571984452,0.0,forward
0.3500417222090683,887.4653625284103,0.0,forward
0.3504022543243943,888.1724678602567,0.0,forward
0.350762996916401,888.8795731939801,0.0,forward
0.35112394989828066,889.5866785295765,0.0,forward
0.35148511318345377,890.2937838670414,0.0,forward
0.35184648668572943,891.0008892063705,0.0,forward
0.35220807031908447,891.7079945475598,0.0,forward
0.35256986399781726,892.4150998906049,0.0,forward
0.35293186763651135,893.1222052355016,0.0,forward
0.353294081149977,893.8293105822457,0.0,forward
0.3536565044533005,894.5364159308332,0.0,forward
0.3540191374619043,895.2435212812597,0.0,forward
0.3543819800913853,895.9506266335212,0.0,forward
0.3547450322576582,896.6577319876135,0.0,forward
0.35510829387692777,897.3648373435325,0.0,forward
0.3554717648655785,898.071942701274,0.0,forward
0.3558354451403444,898.779048060834,0.0,forward
0.3561993346181356,899.4861534222084,0.0,forward
0.3565634332162244,900.1932587853931,0.0,forward
0.3569277408520376,900.900364150384,0.0,forward
0.35729225744335247,901.607469517177,0.0,forward
0.35765698290818154,902.3145748857683,0.0,forward
0.35802191716466847,903.0216802561536,0.0,forward
0.35838706013136223,903.728785628329,0.0,forward
0.3587524117270231,904.4358910022905,0.0,forward
0.35911797187063854,905.1429963780341,0.0,forward
0.35948374048149195,905.8501017555559,0.0,forward
0.3598497174790451,906.5572071348518,0.0,forward
0.36021590278300986,907.2643125159178,0.0,forward
0.36058229631349226,907.9714178987501,0.0,forward
0.3609488979906041,908.6785232833448,0.0,forward
0.3613157077349134,909.3856286696979,0.0,forward
0.3616827254671276,910.0927340578055,0.0,forward
0.362049951108214,910.7998394476638,0.0,forward
0.3624173845793346,911.5069448392687,0.0,forward
0.3627850258019569,912.2140502326166,0.0,forward
0.3631528746978204,912.9211556277035,0.0,forward
0.3635209311888241,913.6282610245255,0.0,forward
0.3638891951971034,914.3353664230789,0.0,forward
0.3642576666450581,915.0424718233597,0.0,forward
0.3646263454553615,915.7495772253643,0.0,forward
0.36499523155079877,916.4566826290888,0.0,forward
0.3653643248545232,917.1637880345295,0.0,forward
0.3657336252898352,917.8708934416825,0.0,forward
0.36610313278028644,918.577998850544,0.0,forward
0.366472847249698,919.2851042611103,0.0,forward
0.3668427686220361,919.9922096733777,0.0,forward
0.36721289682156827,920.6993150873425,0.0,forward
0.3675832317727152,921.4064205030008,0.0,forward
0.3679537734002244,922.1135259203492,0.0,forward
0.36832452162893187,922.8206313393837,0.0,forward
0.36869547638402317,923.5277367601008,0.0,forward
0.36906663759087,924.2348421824968,0.0,forward
0.3694380051750079,924.941947606568,0.0,forward
0.3698095790622136,925.6490530323107,0.0,forward
0.3701813591785633,926.3561584597213,0.0,forward
0.37055334545024066,927.0632638887963,0.0,forward
0.37092553780371307,927.7703693195319,0.0,forward
0.37129793616561196,928.4774747519247,0.0,forward
0.3716705404628495,929.1845801859708,0.0,forward
0.37204335062250043,929.8916856216669,0.0,forward
0.37241636657185373,930.5987910590092,0.0,forward
0.3727895882384631,931.3058964979942,0.0,forward
0.37316301554994913,932.0130019386185,0.0,forward
