eps1,eps2,beta0,branch
0.0,1.061861078648786,1316.50387335613,forward
0.0,1.0565957545123854,1312.9683448523892,forward
0.0,1.051344757978849,1309.4328163627977,forward
0.0,1.0461080828630225,1305.897287887493,forward
0.0,1.040885722974282,1302.3617594266136,forward
0.0,1.0356776721163579,1298.8262309803001,forward
0.0,1.0304839240875032,1295.2907025486936,forward
0.0,1.0253044726806118,1291.755174131937,forward
0.0,1.020139311683129,1288.2196457301745,forward
0.0,1.0149884348772675,1284.6841173435512,forward
0.0,1.0098518360399371,1281.1485889722142,forward
0.0,1.0047295089428905,1277.6130606163115,forward
0.0,0.999621447352709,1274.077532275993,forward
0.0,0.9945276450309182,1270.54200395141,forward
0.0,0.9894480957339816,1267.0064756427146,forward
0.0,0.9843827932135893,1263.4709473500611,forward
0.0,0.9793317312163118,1259.935419073605,forward
0.0,0.9742949034841041,1256.3998908135038,forward
0.0,0.9692723037541082,1252.8643625699158,forward
0.0,0.9642639257587886,1249.328834343001,forward
0.0,0.9592697632261048,1245.7933061329215,forward
0.0,0.9542898098794032,1242.2577779398407,forward
0.0,0.9493240594375625,1238.7222497639236,forward
0.0,0.9443725056152587,1235.186721605337,forward
0.0,0.9394351421227738,1231.651193464249,forward
0.0,0.9345119626662352,1228.1156653408298,forward
0.0,0.9296029609475873,1224.5801372352512,forward
0.0,0.9247081306648359,1221.044609147687,forward
0.0,0.9198274655120617,1217.5090810783124,forward
0.0,0.9149609591794499,1213.9735530273044,forward
0.0,0.9101086053534114,1210.4380249948422,forward
0.0,0.9052703977168073,1206.9024969811064,forward
0.0,0.900446329948892,1203.36696898628,forward
0.0,0.8956363957254064,1199.8314410105475,forward
0.0,0.8908405887188683,1196.2959130540955,forward
0.0,0.886058902598369,1192.7603851171125,forward
0.0,0.8812913310300213,1189.224857199789,forward
0.0,0.8765378676769405,1185.6893293023177,forward
0.0,0.8717985061991441,1182.1538014248931,forward
0.0,0.8670732402539479,1178.6182735677119,forward
0.0,0.8623620634960191,1175.0827457309729,forward
0.0,0.8576649695774706,1171.5472179148771,forward
0.0,0.8529819521478912,1168.0116901196277,forward
0.0,0.8483130048546453,1164.4761623454299,forward
0.0,0.8436581213428628,1160.9406345924915,forward
0.0,0.8390172952556881,1157.4051068610222,forward
0.0,0.834390520234342,1153.8695791512343,forward
0.0,0.8297777899182178,1150.3340514633423,forward
0.0,0.8251790979451953,1146.7985237975631,forward
0.0,0.8205944379515396,1143.262996154116,forward
0.0,0.816023803572347,1139.7274685332231,forward
0.0,0.811467188441376,1136.1919409351085,forward
0.0,0.8069245861915476,1132.6564133599989,forward
0.0,0.8023959904546996,1129.1208858081238,forward
0.0,0.7978813948621896,1125.5853582797154,forward
0.0,0.7933807930447967,1122.0498307750083,forward
0.0,0.7888941786328421,1118.5143032942399,forward
0.0,0.7844215452566399,1114.9787758376503,forward
0.0,0.7799628865464524,1111.4432484054826,forward
0.0,0.7755181961327164,1107.907720997982,forward
0.0,0.7710874676462294,1104.3721936153977,forward
0.0,0.7666706947184078,1100.836666257981,forward
0.0,0.7622678709815676,1097.3011389259864,forward
0.0,0.7578789900687748,1093.7656116196713,forward
0.0,0.7535040456145259,1090.2300843392964,forward
0.0,0.7491430312545483,1086.6945570851253,forward
0.0,0.7447959406263398,1083.1590298574251,forward
0.0,0.7404627673691616,1079.6235026564657,forward
0.0,0.7361435051244191,1076.0879754825203,forward
0.0,0.7318381475358382,1072.5524483358656,forward
0.0,0.7275466882497186,1069.0169212167816,forward
0.0,0.7232691209151797,1065.4813941255518,forward
0.0,0.7190054391843599,1061.9458670624629,forward
0.0,0.7147556367127975,1058.4103400278057,forward
